combo_id,hand,canonical,card1,card2,rank1,rank2,suit1,suit2,is_suited,is_pair,hand_type,combos_in_class,equity_vs_random_pct,win_rate_pct,tie_rate_pct,equity_vs_top10pct,equity_vs_top25pct,playability_score,tier,gto_open_action
824,Jc5h,J5o,Jc,5h,J,5,c,h,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
825,Js5d,J5o,Js,5d,J,5,s,d,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
826,Jh5d,J5o,Jh,5d,J,5,h,d,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
827,Jc5d,J5o,Jc,5d,J,5,c,d,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
828,Js5c,J5o,Js,5c,J,5,s,c,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
829,Jh5c,J5o,Jh,5c,J,5,h,c,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
830,Jd5c,J5o,Jd,5c,J,5,d,c,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
831,7s5s,75s,7s,5s,7,5,s,s,1,0,suited,4,45.48,44.88,1.20,23.20,32.20,6.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
832,7h5h,75s,7h,5h,7,5,h,h,1,0,suited,4,45.48,44.88,1.20,23.20,32.20,6.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
833,7d5d,75s,7d,5d,7,5,d,d,1,0,suited,4,45.48,44.88,1.20,23.20,32.20,6.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
834,7c5c,75s,7c,5c,7,5,c,c,1,0,suited,4,45.48,44.88,1.20,23.20,32.20,6.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
835,6s5s,65s,6s,5s,6,5,s,s,1,0,suited,4,45.45,44.85,1.20,24.70,33.60,7.4,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
836,6h5h,65s,6h,5h,6,5,h,h,1,0,suited,4,45.45,44.85,1.20,24.70,33.60,7.4,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
837,6d5d,65s,6d,5d,6,5,d,d,1,0,suited,4,45.45,44.85,1.20,24.70,33.60,7.4,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
838,6c5c,65s,6c,5c,6,5,c,c,1,0,suited,4,45.45,44.85,1.20,24.70,33.60,7.4,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
839,Qh2s,Q2o,Qh,2s,Q,2,h,s,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
840,Qd2s,Q2o,Qd,2s,Q,2,d,s,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
841,Qc2s,Q2o,Qc,2s,Q,2,c,s,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
842,Qs2h,Q2o,Qs,2h,Q,2,s,h,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
843,Qd2h,Q2o,Qd,2h,Q,2,d,h,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
844,Qc2h,Q2o,Qc,2h,Q,2,c,h,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
845,Qs2d,Q2o,Qs,2d,Q,2,s,d,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
846,Qh2d,Q2o,Qh,2d,Q,2,h,d,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
847,Qc2d,Q2o,Qc,2d,Q,2,c,d,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
848,Qs2c,Q2o,Qs,2c,Q,2,s,c,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
849,Qh2c,Q2o,Qh,2c,Q,2,h,c,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
850,Qd2c,Q2o,Qd,2c,Q,2,d,c,0,0,offsuit,12,45.41,44.68,1.45,18.80,25.60,2.4,Tier 5 (Trash),Pure Fold
851,Ts3s,T3s,Ts,3s,T,3,s,s,1,0,suited,4,44.97,44.37,1.20,18.90,26.90,4.1,Tier 5 (Trash),Pure Fold
852,Th3h,T3s,Th,3h,T,3,h,h,1,0,suited,4,44.97,44.37,1.20,18.90,26.90,4.1,Tier 5 (Trash),Pure Fold
853,Td3d,T3s,Td,3d,T,3,d,d,1,0,suited,4,44.97,44.37,1.20,18.90,26.90,4.1,Tier 5 (Trash),Pure Fold
854,Tc3c,T3s,Tc,3c,T,3,c,c,1,0,suited,4,44.97,44.37,1.20,18.90,26.90,4.1,Tier 5 (Trash),Pure Fold
855,Th6s,T6o,Th,6s,T,6,h,s,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
856,Td6s,T6o,Td,6s,T,6,d,s,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
857,Tc6s,T6o,Tc,6s,T,6,c,s,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
858,Ts6h,T6o,Ts,6h,T,6,s,h,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
859,Td6h,T6o,Td,6h,T,6,d,h,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
860,Tc6h,T6o,Tc,6h,T,6,c,h,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
861,Ts6d,T6o,Ts,6d,T,6,s,d,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
862,Th6d,T6o,Th,6d,T,6,h,d,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
863,Tc6d,T6o,Tc,6d,T,6,c,d,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
864,Ts6c,T6o,Ts,6c,T,6,s,c,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
865,Th6c,T6o,Th,6c,T,6,h,c,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
866,Td6c,T6o,Td,6c,T,6,d,c,0,0,offsuit,12,44.89,44.16,1.45,19.10,27.50,3.8,Tier 5 (Trash),Pure Fold
867,Jh4s,J4o,Jh,4s,J,4,h,s,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
868,Jd4s,J4o,Jd,4s,J,4,d,s,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
869,Jc4s,J4o,Jc,4s,J,4,c,s,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
870,Js4h,J4o,Js,4h,J,4,s,h,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
871,Jd4h,J4o,Jd,4h,J,4,d,h,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
872,Jc4h,J4o,Jc,4h,J,4,c,h,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
873,Js4d,J4o,Js,4d,J,4,s,d,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
874,Jh4d,J4o,Jh,4d,J,4,h,d,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
875,Jc4d,J4o,Jc,4d,J,4,c,d,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
876,Js4c,J4o,Js,4c,J,4,s,c,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
877,Jh4c,J4o,Jh,4c,J,4,h,c,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
878,Jd4c,J4o,Jd,4c,J,4,d,c,0,0,offsuit,12,44.52,43.80,1.45,17.90,25.50,2.7,Tier 5 (Trash),Pure Fold
879,9h6s,96o,9h,6s,9,6,h,s,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
880,9d6s,96o,9d,6s,9,6,d,s,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
881,9c6s,96o,9c,6s,9,6,c,s,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
882,9s6h,96o,9s,6h,9,6,s,h,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
883,9d6h,96o,9d,6h,9,6,d,h,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
884,9c6h,96o,9c,6h,9,6,c,h,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
885,9s6d,96o,9s,6d,9,6,s,d,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
886,9h6d,96o,9h,6d,9,6,h,d,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
887,9c6d,96o,9c,6d,9,6,c,d,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
888,9s6c,96o,9s,6c,9,6,s,c,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
889,9h6c,96o,9h,6c,9,6,h,c,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
890,9d6c,96o,9d,6c,9,6,d,c,0,0,offsuit,12,44.52,43.80,1.45,19.30,28.20,4.1,Tier 5 (Trash),Pure Fold
891,8h6s,86o,8h,6s,8,6,h,s,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
892,8d6s,86o,8d,6s,8,6,d,s,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
893,8c6s,86o,8c,6s,8,6,c,s,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
894,8s6h,86o,8s,6h,8,6,s,h,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
895,8d6h,86o,8d,6h,8,6,d,h,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
896,8c6h,86o,8c,6h,8,6,c,h,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
897,8s6d,86o,8s,6d,8,6,s,d,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
898,8h6d,86o,8h,6d,8,6,h,d,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
899,8c6d,86o,8c,6d,8,6,c,d,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
900,8s6c,86o,8s,6c,8,6,s,c,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
901,8h6c,86o,8h,6c,8,6,h,c,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
902,8d6c,86o,8d,6c,8,6,d,c,0,0,offsuit,12,44.40,43.67,1.45,20.30,29.40,4.8,Tier 5 (Trash),Pure Fold
903,7h6s,76o,7h,6s,7,6,h,s,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
904,7d6s,76o,7d,6s,7,6,d,s,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
905,7c6s,76o,7c,6s,7,6,c,s,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
906,7s6h,76o,7s,6h,7,6,s,h,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
907,7d6h,76o,7d,6h,7,6,d,h,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
908,7c6h,76o,7c,6h,7,6,c,h,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
909,7s6d,76o,7s,6d,7,6,s,d,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
910,7h6d,76o,7h,6d,7,6,h,d,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
911,7c6d,76o,7c,6d,7,6,c,d,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
912,7s6c,76o,7s,6c,7,6,s,c,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
913,7h6c,76o,7h,6c,7,6,h,c,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
914,7d6c,76o,7d,6c,7,6,d,c,0,0,offsuit,12,44.25,43.52,1.45,21.60,30.70,5.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
915,9s4s,94s,9s,4s,9,4,s,s,1,0,suited,4,44.13,43.53,1.20,19.30,27.50,4.4,Tier 5 (Trash),Pure Fold
916,9h4h,94s,9h,4h,9,4,h,h,1,0,suited,4,44.13,43.53,1.20,19.30,27.50,4.4,Tier 5 (Trash),Pure Fold
917,9d4d,94s,9d,4d,9,4,d,d,1,0,suited,4,44.13,43.53,1.20,19.30,27.50,4.4,Tier 5 (Trash),Pure Fold
918,9c4c,94s,9c,4c,9,4,c,c,1,0,suited,4,44.13,43.53,1.20,19.30,27.50,4.4,Tier 5 (Trash),Pure Fold
919,Ts2s,T2s,Ts,2s,T,2,s,s,1,0,suited,4,43.98,43.38,1.20,17.30,25.10,3.7,Tier 5 (Trash),Pure Fold
920,Th2h,T2s,Th,2h,T,2,h,h,1,0,suited,4,43.98,43.38,1.20,17.30,25.10,3.7,Tier 5 (Trash),Pure Fold
921,Td2d,T2s,Td,2d,T,2,d,d,1,0,suited,4,43.98,43.38,1.20,17.30,25.10,3.7,Tier 5 (Trash),Pure Fold
922,Tc2c,T2s,Tc,2c,T,2,c,c,1,0,suited,4,43.98,43.38,1.20,17.30,25.10,3.7,Tier 5 (Trash),Pure Fold
923,5s4s,54s,5s,4s,5,4,s,s,1,0,suited,4,43.51,42.91,1.20,22.30,31.00,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
924,5h4h,54s,5h,4h,5,4,h,h,1,0,suited,4,43.51,42.91,1.20,22.30,31.00,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
925,5d4d,54s,5d,4d,5,4,d,d,1,0,suited,4,43.51,42.91,1.20,22.30,31.00,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
926,5c4c,54s,5c,4c,5,4,c,c,1,0,suited,4,43.51,42.91,1.20,22.30,31.00,7.1,Tier 3 (Playable),Steal/Defend (BTN/SB/BB only)
927,8s4s,84s,8s,4s,8,4,s,s,1,0,suited,4,43.43,42.83,1.20,18.70,27.20,5.0,Tier 5 (Trash),Pure Fold
928,8h4h,84s,8h,4h,8,4,h,h,1,0,suited,4,43.43,42.83,1.20,18.70,27.20,5.0,Tier 5 (Trash),Pure Fold
929,8d4d,84s,8d,4d,8,4,d,d,1,0,suited,4,43.43,42.83,1.20,18.70,27.20,5.0,Tier 5 (Trash),Pure Fold
930,8c4c,84s,8c,4c,8,4,c,c,1,0,suited,4,43.43,42.83,1.20,18.70,27.20,5.0,Tier 5 (Trash),Pure Fold
931,Jh3s,J3o,Jh,3s,J,3,h,s,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
932,Jd3s,J3o,Jd,3s,J,3,d,s,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
933,Jc3s,J3o,Jc,3s,J,3,c,s,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
934,Js3h,J3o,Js,3h,J,3,s,h,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
935,Jd3h,J3o,Jd,3h,J,3,d,h,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
936,Jc3h,J3o,Jc,3h,J,3,c,h,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
937,Js3d,J3o,Js,3d,J,3,s,d,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
938,Jh3d,J3o,Jh,3d,J,3,h,d,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
939,Jc3d,J3o,Jc,3d,J,3,c,d,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
940,Js3c,J3o,Js,3c,J,3,s,c,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
941,Jh3c,J3o,Jh,3c,J,3,h,c,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
942,Jd3c,J3o,Jd,3c,J,3,d,c,0,0,offsuit,12,43.34,42.62,1.45,16.20,23.50,2.3,Tier 5 (Trash),Pure Fold
943,6s4s,64s,6s,4s,6,4,s,s,1,0,suited,4,43.34,42.74,1.20,20.70,29.60,6.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
944,7s4s,74s,7s,4s,7,4,s,s,1,0,suited,4,43.34,42.74,1.20,19.50,28.30,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
945,6h4h,64s,6h,4h,6,4,h,h,1,0,suited,4,43.34,42.74,1.20,20.70,29.60,6.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
946,7h4h,74s,7h,4h,7,4,h,h,1,0,suited,4,43.34,42.74,1.20,19.50,28.30,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
947,6d4d,64s,6d,4d,6,4,d,d,1,0,suited,4,43.34,42.74,1.20,20.70,29.60,6.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
948,7d4d,74s,7d,4d,7,4,d,d,1,0,suited,4,43.34,42.74,1.20,19.50,28.30,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
949,6c4c,64s,6c,4c,6,4,c,c,1,0,suited,4,43.34,42.74,1.20,20.70,29.60,6.5,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
950,7c4c,74s,7c,4c,7,4,c,c,1,0,suited,4,43.34,42.74,1.20,19.50,28.30,5.9,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
951,Th5s,T5o,Th,5s,T,5,h,s,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
952,Td5s,T5o,Td,5s,T,5,d,s,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
953,Tc5s,T5o,Tc,5s,T,5,c,s,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
954,Ts5h,T5o,Ts,5h,T,5,s,h,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
955,Td5h,T5o,Td,5h,T,5,d,h,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
956,Tc5h,T5o,Tc,5h,T,5,c,h,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
957,Ts5d,T5o,Ts,5d,T,5,s,d,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
958,Th5d,T5o,Th,5d,T,5,h,d,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
959,Tc5d,T5o,Tc,5d,T,5,c,d,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
960,Ts5c,T5o,Ts,5c,T,5,s,c,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
961,Th5c,T5o,Th,5c,T,5,h,c,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
962,Td5c,T5o,Td,5c,T,5,d,c,0,0,offsuit,12,43.27,42.55,1.45,16.70,24.80,3.0,Tier 5 (Trash),Pure Fold
963,9s3s,93s,9s,3s,9,3,s,s,1,0,suited,4,43.11,42.51,1.20,17.60,25.60,3.9,Tier 5 (Trash),Pure Fold
964,9h3h,93s,9h,3h,9,3,h,h,1,0,suited,4,43.11,42.51,1.20,17.60,25.60,3.9,Tier 5 (Trash),Pure Fold
965,9d3d,93s,9d,3d,9,3,d,d,1,0,suited,4,43.11,42.51,1.20,17.60,25.60,3.9,Tier 5 (Trash),Pure Fold
966,9c3c,93s,9c,3c,9,3,c,c,1,0,suited,4,43.11,42.51,1.20,17.60,25.60,3.9,Tier 5 (Trash),Pure Fold
967,Jh2s,J2o,Jh,2s,J,2,h,s,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
968,Jd2s,J2o,Jd,2s,J,2,d,s,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
969,Jc2s,J2o,Jc,2s,J,2,c,s,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
970,Js2h,J2o,Js,2h,J,2,s,h,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
971,Jd2h,J2o,Jd,2h,J,2,d,h,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
972,Jc2h,J2o,Jc,2h,J,2,c,h,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
973,Js2d,J2o,Js,2d,J,2,s,d,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
974,Jh2d,J2o,Jh,2d,J,2,h,d,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
975,Jc2d,J2o,Jc,2d,J,2,c,d,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
976,Js2c,J2o,Js,2c,J,2,s,c,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
977,Jh2c,J2o,Jh,2c,J,2,h,c,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
978,Jd2c,J2o,Jd,2c,J,2,d,c,0,0,offsuit,12,42.23,41.50,1.45,14.60,21.70,2.0,Tier 5 (Trash),Pure Fold
979,9s2s,92s,9s,2s,9,2,s,s,1,0,suited,4,42.11,41.51,1.20,15.90,23.70,3.5,Tier 5 (Trash),Pure Fold
980,9h2h,92s,9h,2h,9,2,h,h,1,0,suited,4,42.11,41.51,1.20,15.90,23.70,3.5,Tier 5 (Trash),Pure Fold
981,9d2d,92s,9d,2d,9,2,d,d,1,0,suited,4,42.11,41.51,1.20,15.90,23.70,3.5,Tier 5 (Trash),Pure Fold
982,9c2c,92s,9c,2c,9,2,c,c,1,0,suited,4,42.11,41.51,1.20,15.90,23.70,3.5,Tier 5 (Trash),Pure Fold
983,8h5s,85o,8h,5s,8,5,h,s,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
984,8d5s,85o,8d,5s,8,5,d,s,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
985,8c5s,85o,8c,5s,8,5,c,s,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
986,8s5h,85o,8s,5h,8,5,s,h,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
987,8d5h,85o,8d,5h,8,5,d,h,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
988,8c5h,85o,8c,5h,8,5,c,h,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
989,8s5d,85o,8s,5d,8,5,s,d,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
990,8h5d,85o,8h,5d,8,5,h,d,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
991,8c5d,85o,8c,5d,8,5,c,d,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
992,8s5c,85o,8s,5c,8,5,s,c,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
993,8h5c,85o,8h,5c,8,5,h,c,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
994,8d5c,85o,8d,5c,8,5,d,c,0,0,offsuit,12,42.09,41.37,1.45,16.40,25.30,3.8,Tier 5 (Trash),Pure Fold
995,Th4s,T4o,Th,4s,T,4,h,s,0,0,offsuit,12,42.06,41.34,1.45,15.00,22.70,2.5,Tier 5 (Trash),Pure Fold
